geometry,STATE,ID,NAME
POINT (-82.9375337 34.7004477),SC,11681253,CVS - 3537
POINT (-82.935822 34.7014266),SC,11670767,INGLES MARKETS - 94
POINT (-83.0455733 34.7546378),SC,11670764,INGLES MARKETS - 49
POINT (-83.0470733 34.7563475),SC,11681300,CVS - 3891
POINT (-81.8014095 33.8320902),SC,11704034,MAXWELL AND HALFORD DRUG
POINT (-82.5735511 34.8293741),SC,11697057,RECOVERY CONCEPTS OF CAROLINA UPSTATE
POINT (-82.9990782 34.6898945),SC,11661022,WAL-MART SUPERCENTER - 1123
POINT (-81.8117558 34.4158075),SC,11647533,GILDER AND WEEKS INCORPORATED
POINT (-83.6376512 32.8361941),GA,11694555,PHYSICIAN SUPPORT ASSOCIATES INCORPORATED
POINT (-84.1531579 33.0541039),GA,11649058,HINES PRESCRIPTION SHOP
POINT (-83.7454608 33.790236),GA,11654309,GREAT OAKS PHARMACY
POINT (-82.3138603 34.7864914),SC,11686240,MAULDIN FAMILY PHARMACY
POINT (-82.0263233 33.3684931),GA,11711869,EAST CENTRAL REGIONAL HOSPITAL GRACEWOOD CAMPUS PHARMACY
POINT (-84.155834 33.0544707),GA,11705886,SHERWOOD CLINICAL
POINT (-83.5480429 34.5589007),GA,11647037,SHERWOOD CLINICAL
POINT (-82.6467111 34.5139923),SC,11704064,ANMED HEALTH PHARMACY AND MEDICAL EQUIPMENT
POINT (-82.6547147 34.5155661),SC,11660030,PROFESSIONAL PHARMACY
POINT (-83.4111216 33.9443842),GA,11681504,CVS - 3678
POINT (-82.0273621 33.5104015),GA,11688741,RITE AID - 11835
POINT (-83.2256296 33.0729611),GA,11680699,CVS - 4251
POINT (-83.6886978 32.8619559),GA,11670535,WALGREENS - 6560
POINT (-83.8120644 34.1028228),GA,11650408,PUBLIX - 00108
POINT (-83.8523757 34.0102608),GA,11680579,CVS - 3646
POINT (-83.8382595 34.0102967),GA,11705620,INGLES MARKETS - 451
POINT (-83.7140888 33.9793581),GA,11650630,PUBLIX - 00480
POINT (-84.0587898 33.88898),GA,11682983,CVS - 2103
POINT (-83.6631825 32.8730048),GA,11687399,RITE AID - 11842
POINT (-83.340216 33.9254434),GA,11686362,RITE AID - 11820
POINT (-83.7027009 32.8997056),GA,11681681,CVS - 4545
POINT (-82.0902523 33.5493332),GA,11672862,WALGREENS - 7772
POINT (-83.9611841 33.293961),GA,11681036,CVS - 4531
POINT (-83.6146976 32.8589957),GA,11680710,CVS - 7212
POINT (-84.0373396 34.3614884),GA,11687747,RITE AID - 11816
POINT (-83.7567503 33.9899912),GA,11661534,WAL-MART SUPERCENTER - 520
POINT (-83.616083 32.8590772),GA,11670546,WALGREENS - 6950
POINT (-84.1142036 33.7074945),GA,11681694,CVS - 4595
POINT (-83.2440182 33.459211),GA,11683826,CVS - 8424
POINT (-82.0951746 33.5100371),GA,11672371,WALGREENS - 6394
POINT (-83.1829746 33.5773069),GA,11676606,RITE AID - 1604
POINT (-82.1082582 33.5095853),GA,11658763,KROGER
POINT (-82.1322277 33.5418565),GA,11658646,KROGER
POINT (-83.7098384 32.8732676),GA,11658625,KROGER
POINT (-83.6906404 32.900159),GA,11656396,KMART
POINT (-83.7109851 32.8191271),GA,11658491,KROGER
POINT (-83.2446227 33.4557065),GA,11650524,PUBLIX - 00853
POINT (-82.0116535 33.0846214),GA,11708016,WALGREENS - 12107
POINT (-82.1168817 33.5684914),GA,11705765,CVS - 945
POINT (-82.195932 33.4585753),GA,11701758,FRED'S - 1698
POINT (-83.3770263 33.9584835),GA,11698251,HORTON'S DRUGS
POINT (-83.105765 34.4289204),GA,11697191,RIGGINS PHARMACY
POINT (-82.1426078 33.505995),GA,11680708,CVS - 5699
POINT (-83.4564904 34.2477789),GA,11661253,WAL-MART SUPERCENTER - 3
POINT (-83.4866424 33.9380582),GA,11661903,SAM'S CLUB - 8194
POINT (-83.968357 33.5936703),GA,11704567,KROGER
POINT (-83.4411389 33.8743689),GA,11680781,CVS - 4719
POINT (-83.7116435 32.8151949),GA,11661907,SAM'S CLUB - 8225
POINT (-82.9357807 34.3544894),GA,11653423,ECONOMY DRUG STORE
POINT (-84.0153045 33.5493051),GA,11658721,KROGER
POINT (-82.8448507 34.0968131),GA,11709109,INGLES MARKETS - 65
POINT (-84.1213117 33.4370331),GA,11650697,PUBLIX - 00816
POINT (-83.9738219 33.650663),GA,11679759,MEDICAL ARTS HEALTH CARE
POINT (-84.0831017 33.9404315),GA,11658711,KROGER
POINT (-82.0879994 33.4819727),GA,11647372,GENESIS HEALTH
POINT (-84.1614224 34.0852111),GA,11684121,CVS - 2279
POINT (-84.0436175 33.8032083),GA,11701276,WALGREENS - 10248
POINT (-83.8594309 34.1937125),GA,11702922,CVS - 792
POINT (-83.544747 33.0062767),GA,11694970,MEDICAP PHARMACY
POINT (-84.1393564 33.4473174),GA,11680815,CVS - 5682
POINT (-83.9546273 33.8593031),GA,11658710,KROGER
POINT (-83.9121716 34.1765245),GA,11650522,PUBLIX - 00844
POINT (-82.9315569 34.3527516),GA,11647975,SCOTTIES DISCOUNT DRUGS
POINT (-84.1592088 34.0842936),GA,11650884,PUBLIX - 00565
POINT (-83.8597459 34.2965568),GA,11650499,PUBLIX - 01110
POINT (-83.9568808 33.894282),GA,11667266,WALGREENS - 7546
POINT (-82.8677687 34.1115767),GA,11705466,WALGREENS - 11166
POINT (-83.9779774 33.6308646),GA,11686518,RITE AID - 11682
POINT (-83.3079178 34.5719895),GA,11681215,CVS - 4190
POINT (-82.0262006 33.4083998),GA,11670538,WALGREENS - 6632
POINT (-83.9870981 34.0357619),GA,11670478,WALGREENS - 6088
POINT (-84.0393512 34.001973),GA,11670459,WALGREENS - 5990
POINT (-84.0016468 33.6830746),GA,11667255,WALGREENS - 7742
POINT (-83.9966169 33.6528762),GA,11661638,WAL-MART SUPERCENTER - 2475
POINT (-81.9960507 33.4628099),GA,11647739,CUSTOM PRESCRIPTION SHOPPE
POINT (-82.0280164 33.5092888),GA,11706435,WALGREENS - 11827
POINT (-82.0805561 33.4685911),GA,11659712,KROGER
POINT (-83.9728893 33.9187348),GA,11706952,CVS - 4730
POINT (-84.074963 33.9766105),GA,11682987,CVS - 2841
POINT (-84.0964241 33.8261648),GA,11682155,CVS - 4618
POINT (-84.1434753 33.5061796),GA,11658493,KROGER
POINT (-84.1398161 33.8572015),GA,11681037,CVS - 7733
POINT (-83.9257617 33.0350937),GA,11681031,CVS - 7706
POINT (-84.0747025 34.0640565),GA,11683825,CVS - 5789
POINT (-84.0029497 34.1073506),GA,11681073,CVS - 5653
POINT (-84.0813544 33.6172186),GA,11650492,PUBLIX - 01071
POINT (-84.0338458 33.9391263),GA,11688472,RITE AID - 11704
POINT (-84.1455161 34.0007186),GA,11691864,DULUTH REXALL
POINT (-84.1188599 33.3522996),GA,11670737,INGLES MARKETS - 495
POINT (-83.4685451 33.5943569),GA,11690581,THRIFTY MAC DRUG
POINT (-84.1113258 33.3498093),GA,11702182,EAGLE'S LANDING PHARMACY
POINT (-83.9766106 34.536418),GA,11687636,RITE AID - 11815
POINT (-83.7582748 34.9553027),GA,11657162,FRED'S - 1830
POINT (-83.9789684 34.5332922),GA,11642075,DAHLONEGA PHARMACY INCORPORATED
POINT (-83.7663493 34.6020272),GA,11687268,RITE AID - 11813
POINT (-83.7093383 33.6770397),GA,11703830,SOCIAL CIRCLE PHARMACY
POINT (-83.8618589 34.22164),GA,11667270,WALGREENS - 9155
POINT (-83.9021125 33.8375611),GA,11681048,CVS - 7712
POINT (-83.8842731 33.8311988),GA,11706611,KROGER
POINT (-83.9082004 33.839214),GA,11650676,PUBLIX - 00603
POINT (-82.12758 33.5334809),GA,11650808,PUBLIX - 00526
POINT (-83.6628286 32.8406365),GA,11647647,SCOTT'S HEALTH MART PHARMACY
POINT (-83.518148 34.6039712),GA,11670742,INGLES MARKETS - 428
POINT (-83.5213647 34.5995728),GA,11697863,EXPRESSMED
POINT (-84.0100154 32.7198195),GA,11642961,ROBERTA DRUG COMPANY
POINT (-83.8699694 34.3737383),GA,11658483,KROGER
POINT (-84.0131686 33.6360036),GA,11650631,PUBLIX - 00482
POINT (-83.8186033 34.30131),GA,11680122,THE PHARMACY AT THE LONGSTREET CLINIC PRIMARY CARE
POINT (-83.4156928 33.972442),GA,11687625,RITE AID - 11823
POINT (-84.0851532 34.0048543),GA,11700245,YOO PHARMACY
POINT (-83.8282462 34.3129666),GA,11693509,RIVERSIDE PHARMACY
POINT (-84.005495 35.1087928),NC,11660918,WAL-MART SUPERCENTER - 515
POINT (-82.4044164 32.8634841),GA,11697472,GUNN DRUG COMPANY
POINT (-83.0882849 35.1205178),NC,11674117,INGLES MARKETS - 110
POINT (-83.8924422 34.254014),GA,11647144,DIXIE CITY HEALTH MART PHARMACY - 2
POINT (-83.6981898 32.8145669),GA,11680577,CVS - 4765
POINT (-83.7423843 33.7984222),GA,11661621,WAL-MART SUPERCENTER - 780
POINT (-83.8870417 34.0309767),GA,11705751,PUBLIX - 01178
POINT (-84.0749329 34.1188646),GA,11650475,PUBLIX - 00596
POINT (-84.1302011 34.007088),GA,11650675,PUBLIX - 00585
POINT (-84.0407845 33.8025075),GA,11650467,PUBLIX - 00539
POINT (-84.1652117 33.9146518),GA,11650628,PUBLIX - 00089
POINT (-82.036218 33.5107592),GA,11693420,HOMECHOICE PARTNERS
POINT (-83.1118762 34.287322),GA,11695365,MEDICAP PHARMACY
POINT (-83.4624516 34.206584),GA,11709092,WALGREENS - 11791
POINT (-84.0162198 33.5479334),GA,11710080,CVS - 1359
POINT (-83.7069958 32.8072921),GA,11645909,POWELL'S BLOOMFIELD PHARMACY
POINT (-82.5067901 33.4604995),GA,11706647,LONGS DRUGS
POINT (-82.5125705 33.4570302),GA,11642299,LMN PHARMACY
POINT (-83.679815 32.8529582),GA,11657633,PHARMERICA
POINT (-82.3793606 34.1774704),SC,11673660,SAVITZ DRUG STORE HEALTH MART PHARMACY
POINT (-84.1145742 34.16397),GA,11650406,PUBLIX - 00026
POINT (-83.7221059 32.7448006),GA,11708849,CVS - 7504
POINT (-83.7355454 32.9245176),GA,11710348,PUBLIX - 01263
POINT (-83.9181752 34.0798372),GA,11705749,CVS - 279
POINT (-84.0450951 34.0232157),GA,11708683,SHINNS PHARMACY
POINT (-84.0138923 33.8721313),GA,11681695,CVS - 4512
POINT (-84.1401745 34.1771386),GA,11708533,LAKESIDE FAMILY PHARMACY
POINT (-84.1402392 34.1789358),GA,11645608,NORTHSIDE HOSPITAL - FORSYTH
POINT (-84.1072289 33.8289078),GA,11709464,ALLSTATE PHARMACY
POINT (-83.7627949 34.597594),GA,11710291,CLEVELAND PHARMACY AND GIFTS
POINT (-84.1396061 34.1016402),GA,11686158,FORSYTH PHARMACY
POINT (-81.7195194 33.5181677),SC,11661110,WAL-MART SUPERCENTER - 514
POINT (-81.7157428 33.5149452),SC,11707492,WALGREENS - 11849
POINT (-81.7041988 33.576456),SC,11682214,CVS - 5529
POINT (-81.7309958 33.5641432),SC,11671133,LOMINICKS PHARMACY
POINT (-82.6292403 34.5358772),SC,11689261,BI-LO - 277
POINT (-82.6475196 34.48062),SC,11693859,THE MEDICINE MART
POINT (-83.703886 32.8148491),GA,11659725,"CENTRAL GEORGIA HOME CARE SERVICES, INCORPORATED"
POINT (-82.7569213 34.5117093),SC,11704691,INGLES MARKETS - 39
POINT (-81.8993237 33.5050296),SC,11706823,WALGREENS - 11432
POINT (-82.5072982 34.5195871),SC,11646588,CLINKSCALES DRUGS
POINT (-82.652904 34.4737927),SC,11642536,CVS - 3541
POINT (-81.9624256 33.4958058),SC,11650540,PUBLIX - 00486
POINT (-82.3851728 34.4455222),SC,11710063,FRED'S - 1913
POINT (-81.9706677 33.4934686),SC,11695548,PARKS PHARMACY
POINT (-82.4666585 34.6434399),SC,11681247,CVS - 3571
POINT (-82.5672666 34.4778325),SC,11692951,PATRICK B HARRIS PSYCHIATRIC HOSPITAL PHARMACY
POINT (-83.2272846 33.0866016),GA,11642992,OCONEE CENTER PHARMACY
POINT (-81.7229692 33.5308516),SC,11646137,FAMILY PHARMACY SOUTH
POINT (-81.7187059 33.566085),SC,11646096,FAMILY PHARMACY DOWNTOWN
POINT (-83.7979358 34.3202142),GA,11653425,PARNTERS IN CARE
POINT (-83.3480343 34.5928034),GA,11704987,STEPHENS COUNTY HOSPITAL
POINT (-83.9825506 33.9386683),GA,11658638,KROGER
POINT (-82.0077171 33.3967257),GA,11701701,SERENITY BEHAVIORAL HEALTH SYSTEMS
POINT (-82.1266921 33.4824877),GA,11645609,ELDER CARE PHARMACY
POINT (-82.2637438 34.8618032),SC,11707983,WAL-MART SUPERCENTER - 4583
POINT (-82.3564009 34.8380009),SC,11699631,FOWLER'S PHARMACY
POINT (-82.2811545 34.8227193),SC,11661016,WAL-MART SUPERCENTER - 640
POINT (-82.2843868 34.8209304),SC,11687035,RITE AID - 11638
POINT (-82.2653148 34.8603343),SC,11682163,CVS - 7397
POINT (-82.4863336 34.7836853),SC,11682067,CVS - 7351
POINT (-82.3935792 34.8618821),SC,11687769,RITE AID - 11640
POINT (-82.3953036 34.8243825),SC,11668960,WALGREENS - 1252
POINT (-82.3391493 34.8974272),SC,11668938,WALGREENS - 7447
POINT (-82.3087032 34.8302902),SC,11665124,TARGET
POINT (-82.4538481 34.8570366),SC,11661017,WAL-MART SUPERCENTER - 641
POINT (-82.2291827 34.807041),SC,11689267,BI-LO - 57
POINT (-82.2683208 34.8616264),SC,11689253,BI-LO - 150
POINT (-82.2533847 34.8723948),SC,11688519,RITE AID - 11652
POINT (-82.2671119 34.7554391),SC,11686575,RITE AID - 11658
POINT (-82.4315674 34.8945699),SC,11684189,CVS - 2191
POINT (-82.3527482 34.8346898),SC,11682908,CVS - 2246
POINT (-82.3970657 34.8263202),SC,11682193,CVS - 3380
POINT (-82.2252799 34.9476923),SC,11668942,WALGREENS - 7279
POINT (-82.2602325 34.7060195),SC,11665135,TARGET
POINT (-82.3101505 34.7769382),SC,11650898,PUBLIX - 01012
POINT (-82.3745663 34.802082),SC,11689468,BI-LO - 563
POINT (-81.9982873 34.9403918),SC,11704388,COSTCO
POINT (-81.9732895 35.0363973),SC,11687776,RITE AID - 11599
POINT (-81.8878577 34.9217898),SC,11687032,RITE AID - 11597
POINT (-81.9324897 34.9673703),SC,11686531,RITE AID - 11595
POINT (-82.1275575 34.9549395),SC,11681602,CVS - 7505
POINT (-81.9831009 35.0461149),SC,11668941,WALGREENS - 7593
POINT (-82.2064628 34.9440289),SC,11661117,WAL-MART SUPERCENTER - 2687
POINT (-82.1230934 34.9274056),SC,11680911,CVS - 3928
POINT (-82.0682307 34.8865595),SC,11711114,WALGREENS - 12447
POINT (-82.0661419 34.8863626),SC,11684484,CVS - 7061
POINT (-81.7643441 34.8968498),SC,11688620,RITE AID - 11605
POINT (-83.4534781 34.2320597),GA,11643035,TIGER TOWN PHARMACY
POINT (-81.7191996 33.5676537),SC,11648352,INGATE PROFESSIONAL PHARMACY
POINT (-82.172591 34.8944122),SC,11701450,ASSOCIATE FAMILY PHARMACY
POINT (-81.9857335 35.0526601),SC,11661120,WAL-MART SUPERCENTER - 2806
POINT (-82.458559 34.7664951),SC,11654187,VALUE MEDICAL PHARMACY
POINT (-81.993999 34.9211121),SC,11668939,WALGREENS - 7648
POINT (-82.0908208 35.0482031),SC,11646368,KEMPSON REXALL DRUGS
POINT (-83.9648499 35.0687838),NC,11685702,PARKER'S OF PEACHTREE
POINT (-82.0331201 34.7369407),SC,11707080,BI-LO - 42
POINT (-82.2961523 34.7840112),SC,11684191,CVS - 2194
POINT (-82.2889589 34.8942032),SC,11682192,CVS - 4153
POINT (-81.9395216 34.9665187),SC,11681958,SPARTANBURG REGIONAL HEALTHCARE SYSTEM OUTPATIENT PHARMACY
POINT (-82.3880348 34.7265482),SC,11681596,CVS - 5569
POINT (-82.316279 34.9163747),SC,11681340,CVS - 4122
POINT (-83.5424921 33.0080619),GA,11676281,RITE AID - 3254
POINT (-81.944641 34.9896858),SC,11647492,CAROLINA'S UPSTATE PHARMACY
POINT (-82.3801581 34.8020523),SC,11643780,DEPARTMENT OF VETERANS AFFAIRS COMMUNITY-BASED OUTPATIENT CLINIC
POINT (-81.889746 34.9828964),SC,11674767,THE PRESCRIPTION CENTER
POINT (-81.9201708 34.9513098),SC,11645176,FORD'S DRUGS AND MEDICAL
POINT (-82.2557303 34.7372619),SC,11701573,HOWARDS PHARMACY LIMITED LIABILITY COMPANY
POINT (-81.9345033 32.8032039),GA,11654545,EAGLE PHARMACY
POINT (-83.7672906 34.5981951),GA,11664243,FRED'S - 1518
POINT (-82.4223002 34.8173309),SC,11698738,MEMORIAL PHARMACY
POINT (-82.2269888 34.9398895),SC,11646856,MCLESKEY-TODD PHARMACY OF GREER
POINT (-82.32609 34.8555198),SC,11646963,UPSTATE PHARMACY
POINT (-82.34461 34.8441658),SC,11703502,GREENVILLE METRO TREATMENT CENTER
POINT (-82.165201 34.1951161),SC,11687837,RITE AID - 11648
POINT (-82.195219 34.2268327),SC,11682164,CVS - 7388
POINT (-81.8910176 33.7976218),SC,11681593,CVS - 7318
POINT (-82.192458 34.2081983),SC,11661095,WAL-MART SUPERCENTER - 1382
POINT (-82.6012236 34.8144628),SC,11684188,CVS - 3533
POINT (-82.6968062 34.7868682),SC,11681595,CVS - 5598
POINT (-82.8260466 34.6889665),SC,11680912,CVS - 4026
POINT (-82.598822 34.8159635),SC,11661107,WAL-MART - 631
POINT (-82.5623999 34.824912),SC,11681297,CVS - 4286
POINT (-81.8855261 34.4722088),SC,11697383,MEDICINE MART
POINT (-82.0100505 34.5054797),SC,11687772,RITE AID - 11603
POINT (-83.0947564 34.6640998),SC,11686570,RITE AID - 11661
POINT (-81.9831391 34.494847),SC,11674582,INGLES MARKETS - 44
POINT (-82.835324 34.6871607),SC,11674429,HUBBARD YOUNG PHARMACY
POINT (-82.9883706 34.6880595),SC,11663653,MAULDIN'S APOTHECARY HEALTH MART PHARMACY
POINT (-83.0964872 34.66542),SC,11698987,MOON'S DRUG STORE HEALTH MART PHARMACY
POINT (-81.9834847 34.4896236),SC,11661024,WAL-MART - 1130
POINT (-82.987934 34.6905185),SC,11656952,KMART
POINT (-82.2932935 33.9123409),SC,11665891,STROMS DRUG STORE
POINT (-81.7761332 34.0031513),SC,11695108,LONGS DRUGS OF SALUDA
POINT (-83.6237467 32.8469769),GA,11680439,RIVER EDGE BEHAVIORAL HEALTH CENTER
POINT (-83.6201891 32.8523488),GA,11657885,SCOTT'S HEALTH MART PHARMACY 2
POINT (-81.9996588 34.5190431),SC,11640852,WATTSVILLE DRUGS
POINT (-82.5799082 34.8227973),SC,11646355,THE MEDICINE MART
POINT (-82.6037542 34.8298631),SC,11647482,FRIERSON'S DRUG STORE HEALTH MART PHARMACY
POINT (-82.9533915 34.6851485),SC,11688968,SAMMETH DRUG
POINT (-82.5543073 34.816601),SC,11648469,CUSTOM-MED COMPOUNDING PHARMACY
POINT (-83.7335826 33.8358146),GA,11645036,PARK PLACE NURSING HOME PHARMACY
POINT (-83.7543491 33.94371),GA,11709740,PUBLIX - 01251
POINT (-83.121814 34.2831722),GA,11642773,SCOTTIE DISCOUNT DRUGS
POINT (-81.8809536 34.4705582),SC,11665893,SADLER HUGHES APOTHECARY
POINT (-81.7631416 33.5642137),SC,11711084,WALGREENS - 12795
POINT (-82.118184 33.4330337),GA,11644238,FORT GORDON - EISENHOWER ARMY MEDICAL CENTER - CONNELLY CLINIC PHARMACY-DOD
POINT (-82.0220446 33.508595),GA,11680821,CVS - 4583
POINT (-83.413827 33.9618246),GA,11710263,CVS - 5704
POINT (-82.0181719 31.485741),GA,11671206,WHITAKER'S PHARMACY
POINT (-82.8997603 32.0680931),GA,11706657,RYALS DRUG STORE
POINT (-81.9178196 30.6918776),FL,11675611,HILLIARD PHARMACY INCORPORATED
POINT (-82.9408767 32.5455522),GA,11645181,PAL HOME DIAGNOSTICS
POINT (-83.0462363 31.339998),GA,11698988,CARTER PHARMACY
POINT (-83.7961436 32.0912664),GA,11701427,FORBES DRUG COMPANY
POINT (-83.2334285 30.2522867),FL,11693004,VILLAGE PHARMACY
POINT (-84.0479193 32.2931866),GA,11666729,DOCTORS PHARMACY
POINT (-84.0479222 32.2931871),GA,11676731,PRN HEALTHCARE VITAL CARE
POINT (-83.6289097 32.6177736),GA,11681520,CVS - 7673
POINT (-82.1242339 30.2826417),FL,11683642,CVS - 7980
POINT (-83.7799683 31.9631172),GA,11681065,CVS - 4267
POINT (-83.2523122 31.7062591),GA,11680580,CVS - 4603
POINT (-82.3291971 32.5906192),GA,11706453,WALGREENS - 11708
POINT (-84.0942863 31.5739009),GA,11687407,RITE AID - 11856
POINT (-83.8698114 30.533197),FL,11681206,CVS - 4099
POINT (-82.6006242 31.8646735),GA,11645592,HARDIES DRUG STORE
POINT (-83.1777466 32.1789267),GA,11663572,WAL-MART SUPERCENTER - 1018
POINT (-82.9360503 32.5469169),GA,11681479,CVS - 5353
POINT (-83.2501247 31.2031561),GA,11676973,RITE AID - 1669
POINT (-83.2507542 31.7016024),GA,11687628,RITE AID - 11859
POINT (-83.7735856 31.1802361),GA,11676105,HARVEYS SUPERMARKET
POINT (-83.2482498 31.6899088),GA,11661229,WAL-MART SUPERCENTER - 686
POINT (-83.6950127 32.5806086),GA,11673129,CVS - 1586
POINT (-83.6818581 32.6178644),GA,11706473,WALGREENS - 11348
POINT (-83.7975497 31.180265),GA,11645816,WESTSIDE PHARMACY
POINT (-83.2929426 30.8649928),GA,11697630,HOGANS PHARMACY
POINT (-83.2931906 30.8685397),GA,11696640,THE MEDICINE SHOPPE PHARMACY
POINT (-83.9447484 30.8599232),GA,11661235,WAL-MART SUPERCENTER - 889
POINT (-82.9639047 30.3244155),FL,11662978,WAL-MART SUPERCENTER - 2626
POINT (-83.2366488 30.2433201),FL,11700121,THE APOTHECARY
POINT (-83.9504835 30.8492773),GA,11708488,PUBLIX - 00476
POINT (-83.507242 31.4602446),GA,11681218,CVS - 4514
POINT (-82.3993738 32.2114537),GA,11680717,CVS - 7177
POINT (-83.9773005 30.8351054),GA,11676607,RITE AID - 1629
POINT (-83.2859281 30.8587943),GA,11646615,MEDICAL CENTER PHARMACY
POINT (-83.2616569 30.9102013),GA,11675916,HARVEYS SUPERMARKET - 2310
POINT (-83.5067303 31.459008),GA,11705470,WALGREENS - 10833
POINT (-82.3544671 31.2252879),GA,11676280,RITE AID - 1974
POINT (-82.6720779 32.1800967),GA,11666011,LOWER OCONEE COMMUNITY HOSPITAL
POINT (-82.3370508 31.2055874),GA,11642473,WALGREENS - 9277
POINT (-82.3326308 32.5949158),GA,11652693,PLAZA PHARMACY
POINT (-81.7410062 30.2568214),FL,11656072,KMART
POINT (-81.6943321 30.3107833),FL,11669138,WALGREENS - 3746
POINT (-81.7354499 30.3103602),FL,11664576,WINN-DIXIE - 191
POINT (-81.7530552 30.2506392),FL,11663155,WAL-MART SUPERCENTER - 1090
POINT (-81.6980371 30.4359108),FL,11664339,WINN-DIXIE - 167
POINT (-81.7755836 30.2969873),FL,11650846,PUBLIX - 01037
POINT (-81.9309584 31.9322083),GA,11676951,RITE AID - 1499
POINT (-83.673302 32.621506),GA,11661518,WAL-MART SUPERCENTER - 1367
POINT (-82.9375381 32.5444328),GA,11658508,KROGER
POINT (-81.7168405 30.2801167),FL,11695125,WEISE PRESCRIPTION SHOP AND WELLNESS CENTER
POINT (-81.7306378 30.3317817),FL,11666422,O'STEENS PHARMACY
POINT (-81.9018526 30.6730382),FL,11664449,WINN DIXIE - 142
POINT (-83.27865 30.8292869),GA,11646582,BARNES HEALTHCARE SERVICES
POINT (-82.331188 31.2079632),GA,11686457,RITE AID - 11849
POINT (-83.8280181 31.5395189),GA,11690313,HARVEYS SUPERMARKET - 2381
POINT (-83.9563006 30.8520606),GA,11676102,HARVEYS SUPERMARKET
POINT (-83.2497957 31.6028318),GA,11673381,THE MEDICINE CABINET HEALTH MART PHARMACY
POINT (-82.8502135 31.5068138),GA,11696425,MALCOLMS DRUG STORE
POINT (-82.3921797 32.2055797),GA,11699538,CITY DRUG STORE
POINT (-82.6343692 31.5179385),GA,11702259,NICHOLLS PHARMACY
POINT (-81.9796708 31.2075873),GA,11696399,MARK'S DISCOUNT DRUGS
POINT (-83.5181489 31.4751747),GA,11676108,HARVEYS SUPERMARKET - 84
POINT (-84.1397946 31.5516054),GA,11664644,WINN-DIXIE - 172
POINT (-82.3529245 31.7691511),GA,11646864,BARNES PHARMACY
POINT (-82.4640939 31.5352859),GA,11673383,LAMAR'S PHARMACY
POINT (-82.3496382 31.7773413),GA,11705350,FULGHUM DRUGS INCORPORATED
POINT (-83.2376435 31.2037428),GA,11701761,COLONY PRESCRIPTION SHOP
POINT (-83.2533307 31.7083255),GA,11702296,GEORGIA OXYGEN PHARMACY
POINT (-81.7679646 32.4133052),GA,11649590,WALKER PHARMACY
POINT (-83.7367762 32.2599981),GA,11701863,MCMAHAN PHARMACY
POINT (-84.11049 31.6352876),GA,11711588,FRED'S - 2133
POINT (-81.9278079 31.936488),GA,11671087,CENTRAL PHARMACY
POINT (-82.1281455 30.2820018),FL,11711076,PROCARE DRUGS
POINT (-82.1243316 30.264594),FL,11664577,WINN-DIXIE - 144
POINT (-83.3325049 30.8994791),GA,11694821,AMERIMED HEALTH MART PHARMACY AND EQUIPMENT
POINT (-81.9898629 31.2012361),GA,11697480,BENNETT'S HOMETOWN PHARMACY LIMITED LIABILITY COMPANY
POINT (-82.5911651 32.3782765),GA,11694049,DENNARD DRUGS
POINT (-83.65981 32.5523028),GA,11711274,KROGER
POINT (-83.7060003 32.4728747),GA,11708498,PUBLIX - 01233
POINT (-83.5849986 32.6046409),GA,11644206,78TH MEDICAL GROUP-DOD
POINT (-83.1777854 32.1872045),GA,11648001,THE PRESCRIPTION SHOP
POINT (-84.0959498 32.5594488),GA,11652632,TAYLOR COUNTY DRUG COMPANY INCORPORATED
POINT (-82.1340784 30.2373376),FL,11708245,FLORIDA DEPARTMENT OF CHILDREN AND FAMILES NORTHEAST FLORIDA STATE HOSPITAL
