X,Y,FID,CalcLocati,CalcLoca_1,CalcLoca_2,Name,Address,City,State,Zip,formated_p,Status,Icon,Type_,ObjectId
-83.3235,42.6433,3632,"42.64332800,-83.32348700",-83.323487,42.643328,DAVITA - NORTH OAKLAND DIALYSIS,450 N TELEGRAPH RD STE 600,PONTIAC,MI,48341,Please call patient admission line,open,small_green,Dialysis Center,3592
-87.6834,41.775,3380,"41.77497100,-87.68338100",-87.683381,41.774971,FMC - MARQUETTE PARK,6535 SOUTH WESTERN AVE.,CHICAGO,IL,60636,Please call patient admission line,open,small_green,Dialysis Center,3593
-87.6259,41.6927,3476,"41.69270000,-87.62588100",-87.625881,41.6927,FMC - ROSELAND,132 W. 111TH STREET,CHICAGO,IL,60628,Please call patient admission line,open,small_green,Dialysis Center,3594
-87.9789,41.8588,3515,"41.85881200,-87.97890800",-87.978908,41.858812,VILLA PARK HOME DIALYSIS,1634 S ARDMORE AVE  SUITE 200,VILLA PARK,IL,60181,Please call patient admission line,open,small_green,Dialysis Center,3595
-83.2015,42.4658,3633,"42.46576300,-83.20150600",-83.201506,42.465763,CORNERSTONE DIALYSIS OF DAVITA,23857 GREENFIELD RD,SOUTHFIELD,MI,48075,Please call patient admission line,open,small_green,Dialysis Center,3596
-83.6617,41.0212,3171,"41.02124900,-83.66165200",-83.661652,41.021249,"BLANCHARD VALLEY DIALYSIS SERVICES, LLC",1717 MEDICAL BLVD # C,FINDLAY,OH,45840,Please call patient admission line,open,small_green,Dialysis Center,3597
-87.884,42.3711,3381,"42.37108000,-87.88398400",-87.883984,42.37108,DaVita Waukegan Home Training,3350 GRAND AVE STE 100,WAUKEGAN,IL,60085,Please call patient admission line,open,small_green,Dialysis Center,3598
-87.3774,41.3903,3728,"41.39029300,-87.37739800",-87.377398,41.390293,FMC - CROWN POINT,851 W. BURRELL ST.,CROWN POINT,IN,46307,Please call patient admission line,open,small_green,Dialysis Center,3599
-83.0069,42.516,3634,"42.51603700,-83.00689100",-83.006891,42.516037,FMC DIALYSIS - WARREN,30300 HOOVER RD STE 100,WARREN,MI,48093,Please call patient admission line,open,small_green,Dialysis Center,3600
-87.6327,41.7357,3516,"41.73568800,-87.63270000",-87.6327,41.735688,FMC - CHATHAM,8710 S. HOLLAND RD,CHICAGO,IL,60620,Please call patient admission line,open,small_green,Dialysis Center,3601
-87.6497,41.9676,3477,"41.96763000,-87.64974800",-87.649748,41.96763,FMC - UPTOWN,"4700 N. MARINE DRIVE, SUITE 204",CHICAGO,IL,60640,Please call patient admission line,open,small_green,Dialysis Center,3602
-82.9388,39.6197,3172,"39.61966800,-82.93880600",-82.938806,39.619668,PICKAWAY DIALYSIS CENTER,1180 NORTH COURT ST.,CIRCLEVILLE,OH,43113,Please call patient admission line,open,small_green,Dialysis Center,3603
-86.3459,41.359,3872,"41.35902600,-86.34593800",-86.345938,41.359026,FMC - NEPHROLOGY - MARSHALL COUNTY,"2855 MILLER DRIVE,  STE 209",PLYMOUTH,IN,46563,Please call patient admission line,open,small_green,Dialysis Center,3604
-83.0209,39.0584,3173,"39.05835600,-83.02091200",-83.020912,39.058356,PIKETON REGIONAL DIALYSIS CENTER,7143 U.S. RT. 23,PIKETON,OH,45661,Please call patient admission line,open,small_green,Dialysis Center,3605
-86.0687,40.7516,3925,"40.75155400,-86.06866800",-86.068668,40.751554,FMC - PERU DIALYSIS,25 WEST 2ND STREET,PERU,IN,46970,Please call patient admission line,open,small_green,Dialysis Center,3606
-88.8357,41.1492,3478,"41.14917600,-88.83569600",-88.835696,41.149176,FMC - STREATOR,2356 N. BLOOMINGTON ST.,STREATOR,IL,61364,Please call patient admission line,open,small_green,Dialysis Center,3607
-84.045,41.9131,3635,"41.91312500,-84.04503600",-84.045036,41.913125,FMC DIALYSIS - ADRIAN,715 LAKESHIRE TRL,ADRIAN,MI,49221,Please call patient admission line,open,small_green,Dialysis Center,3608
-81.8347,41.4714,3174,"41.47137800,-81.83469000",-81.83469,41.471378,DAVITA - HILLIARD DIALYSIS,19133 HILLIARD BLVD,ROCKY RIVER,OH,44116,Please call patient admission line,open,small_green,Dialysis Center,3609
-80.3119,26.0122,3926,"26.01221000,-80.31188000",-80.31188,26.01221,RENAL CAREPARTNERS AT MEMORIAL WEST LLC,601 N FLAMINGO ROAD STE 109,HOLLYWOOD,FL,33028,Please call patient admission line,open,small_green,Dialysis Center,3610
-78.6463,35.7301,3729,"35.73013100,-78.64632200",-78.646322,35.730131,FMCNA SOUTHWEST WAKE DIALYSIS,320 GIDEON CREEK WAY,RALEIGH,NC,27603,Please call patient admission line,open,small_green,Dialysis Center,3611
-87.9332,41.6024,3517,"41.60237000,-87.93316600",-87.933166,41.60237,HOME DIALYSIS SERVICES LLC,15786 S. BELL RD.,HOMER GLEN,IL,60491,Please call patient admission line,open,small_green,Dialysis Center,3612
-88.0406,41.7514,3479,"41.75136500,-88.04064000",-88.04064,41.751365,DaVita Woodridge Home Dialysis PD,7425 JANES AVENUE,WOODRIDGE,IL,60517,Please call patient admission line,open,small_green,Dialysis Center,3613
-88.2674,41.7318,3382,"41.73175000,-88.26743400",-88.267434,41.73175,FOX VALLEY DIALYSIS LTD,1300 WATERFORD DRIVE,AURORA,IL,60504,Please call patient admission line,open,small_green,Dialysis Center,3614
-81.2423,29.5516,3873,"29.55162800,-81.24227400",-81.242274,29.551628,FRESENIUS KIDNEY CARE PALM COAST,515 PALM COAST PARKWAY SW,PALM COAST,FL,32137,Please call patient admission line,open,small_green,Dialysis Center,3615
-83.4028,42.3902,3636,"42.39024400,-83.40278400",-83.402784,42.390244,GREENFIELD HS - LIVONIA,14555 LEVAN RD,LIVONIA,MI,48154,Please call patient admission line,open,small_green,Dialysis Center,3616
-78.0302,34.2134,3927,"34.21344500,-78.03015700",-78.030157,34.213445,"DaVita Total Renal Care of North Carolina, LLC",1220 Magnolia Village Way,LELAND,NC,28451,Please call patient admission line,open,small_green,Dialysis Center,3617
-87.6363,41.5875,3480,"41.58746900,-87.63626100",-87.636261,41.587469,DaVita Harvey Dialysis,"16641 S. HALSTED ST., STE A",HARVEY,IL,60426,Please call patient admission line,open,small_green,Dialysis Center,3618
-87.6251,41.8586,3383,"41.85856200,-87.62513700",-87.625137,41.858562,FMC - PRAIRIE,1717 S WABASH AVENUE,CHICAGO,IL,60616,Please call patient admission line,open,small_green,Dialysis Center,3619
-87.8219,42.0979,3518,"42.09790700,-87.82188400",-87.821884,42.097907,GLEN DIALYSIS,2601 COMPASS ROAD SUITE 145,GLENVIEW,IL,60026,Please call patient admission line,open,small_green,Dialysis Center,3620
-79.187,34.838,3874,"34.83797400,-79.18700100",-79.187001,34.837974,DaVita Lumbee River Dialysis,11016 Red Springs Road,RED SPRINGS,NC,28377,Please call patient admission line,open,small_green,Dialysis Center,3621
-83.2725,42.6146,3637,"42.61458000,-83.27252100",-83.272521,42.61458,GREENFIELD HS - PONTIAC,44200 WOODWARD AVE STE 109,PONTIAC,MI,48341,Please call patient admission line,open,small_green,Dialysis Center,3622
-88.0252,41.9936,3481,"41.99361500,-88.02519700",-88.025197,41.993615,DIALYZE DIRECT IL - ELK GROVE,1014 BONAVENTURE DRIVE,ELK GROVE VILLAGE,IL,60007,Please call patient admission line,open,small_green,Dialysis Center,3623
-85.1708,40.7286,3928,"40.72860300,-85.17076800",-85.170768,40.728603,FMC - WELLS COUNTY,1100 SOUTH MAIN STREET,BLUFFTON,IN,46714,Please call patient admission line,open,small_green,Dialysis Center,3624
-80.3732,26.086,3730,"26.08598300,-80.37315300",-80.373153,26.085983,DaVita Weston Dialysis Center,"2685 EXECUTIVE PARK DRIVE, SUITE #1",WESTON,FL,33331,Please call patient admission line,open,small_green,Dialysis Center,3625
-82.7608,41.4139,3175,"41.41394900,-82.76078200",-82.760782,41.413949,DAVITA SANDUSKY DIALYSIS CENTER,211 LAKESIDE PARK,SANDUSKY,OH,44870,Please call patient admission line,open,small_green,Dialysis Center,3626
-87.5652,41.7519,3384,"41.75191100,-87.56522100",-87.565221,41.751911,FMC - SOUTH SHORE,2420 EAST 79TH ST,CHICAGO,IL,60649,Please call patient admission line,open,small_green,Dialysis Center,3627
-77.9153,34.1871,3929,"34.18707100,-77.91525700",-77.915257,34.187071,"DaVita Total Renal Care of North Carolina, LLC",3147 S 17th Street,WILMINGTON,NC,28412,Please call patient admission line,open,small_green,Dialysis Center,3628
-82.3805,28.0621,3638,"28.06208400,-82.38053300",-82.380533,28.062084,RENAL CARE GROUP - NORTH TAMPA,12674 Telecom Drive,TAMPA,FL,33637,Please call patient admission line,open,small_green,Dialysis Center,3629
-89.9529,38.8102,3482,"38.81017900,-89.95285100",-89.952851,38.810179,DaVita Edwardsville Dialysis,235 SOUTH BUCHANAN STREET,EDWARDSVILLE,IL,62025,Please call patient admission line,open,small_green,Dialysis Center,3630
-89.6321,42.2754,3519,"42.27544500,-89.63206000",-89.63206,42.275445,DAVITA - DRIFTWOOD DIALYSIS,1808 S West Ave,FREEPORT,IL,61032,Please call patient admission line,open,small_green,Dialysis Center,3631
-82.6195,39.0315,3176,"39.03148400,-82.61954700",-82.619547,39.031484,DAVITA - MCCARTY LANE DIALYSIS,500 MCCARTY LANE,JACKSON,OH,45640,Please call patient admission line,open,small_green,Dialysis Center,3632
-84.9362,40.8216,3731,"40.82156700,-84.93618500",-84.936185,40.821567,FMC - TRI-COUNTIES DIALYSIS CENTER,817 S 13TH ST,DECATUR,IN,46733,Please call patient admission line,open,small_green,Dialysis Center,3633
-89.5989,40.6931,3385,"40.69308500,-89.59893700",-89.598937,40.693085,FMC - PEORIA DOWNTOWN,410 W ROMEO B GARRETT AVE.,PEORIA,IL,61605,Please call patient admission line,open,small_green,Dialysis Center,3634
-86.1804,41.6984,3875,"41.69840400,-86.18040700",-86.180407,41.698404,FMC - NEPHROLOGY - HOME,"250 E. DAY ROAD, SUITE 300",MISHAWAKA,IN,46545,Please call patient admission line,open,small_green,Dialysis Center,3635
-89.932,41.2223,3386,"41.22231800,-89.93198500",-89.931985,41.222318,FMC - MIDWEST - KEWANEE,230 WEST SOUTH ST.,KEWANEE,IL,61443,Please call patient admission line,open,small_green,Dialysis Center,3636
-90.5726,41.4843,3483,"41.48432100,-90.57260700",-90.572607,41.484321,FMC - QUAD CITIES,2623 17TH STREET,ROCK ISLAND,IL,61201,Please call patient admission line,open,small_green,Dialysis Center,3637
-81.4536,28.5536,3930,"28.55360100,-81.45358900",-81.453589,28.553601,DaVita Orlando Park Dialysis,"5397 WEST COLONIAL DRIVE, SUITE #120",ORLANDO,FL,32808,Please call patient admission line,open,small_green,Dialysis Center,3638
-87.2429,30.5328,3639,"30.53276000,-87.24293000",-87.24293,30.53276,RCG - BAPTIST NORTH,1040 EAST NINE MILE RD,PENSACOLA,FL,32514,Please call patient admission line,open,small_green,Dialysis Center,3639
-88.0831,41.6813,3520,"41.68129500,-88.08313900",-88.083139,41.681295,USRC - BOLINGBROOK,"396 REMINGTON BLVD., SUITE 100",BOLINGBROOK,IL,60440,Please call patient admission line,open,small_green,Dialysis Center,3640
-80.2434,26.0166,3876,"26.01658400,-80.24338500",-80.243385,26.016584,JOHNSON DIALYSIS CENTER LLC,7769 JOHNSON ST,PEMBROKE PINES,FL,33024,Please call patient admission line,open,small_green,Dialysis Center,3641
-88.7409,37.1658,3484,"37.16575400,-88.74092500",-88.740925,37.165754,FMC - OF METROPOLIS,20 HOSPITAL DRIVE,METROPOLIS,IL,62960,Please call patient admission line,open,small_green,Dialysis Center,3642
-85.5283,36.1405,3640,"36.14054700,-85.52827100",-85.528271,36.140547,DaVita Foreman Drive Home Training,1843 FOREMAN DR STE 201,COOKEVILLE,TN,38501,Please call patient admission line,open,small_green,Dialysis Center,3643
-90.3658,40.9565,3387,"40.95646500,-90.36575500",-90.365755,40.956465,FMC - GALESBURG,"765 N. KELLOGG STREET,  STE 101",GALESBURG,IL,61401,Please call patient admission line,open,small_green,Dialysis Center,3644
-79.0128,35.0352,3732,"35.03520800,-79.01276100",-79.012761,35.035208,FMC OF WEST FAYETTEVILLE,6959 NEXUS COURT,FAYETTEVILLE,NC,28304,Please call patient admission line,open,small_green,Dialysis Center,3645
-84.2832,39.0961,3177,"39.09607900,-84.28324800",-84.283248,39.096079,Targhee Dialysis LLC,"4435 AICHOLTZ DRIVE, SUITE 800B",CINCINNATI,OH,45245,Please call patient admission line,open,small_green,Dialysis Center,3646
-88.5535,39.1302,3388,"39.13016500,-88.55351700",-88.553517,39.130165,DaVita Effingham Dialysis,"904 MEDICAL PARK DRIVE, SUITE 1",EFFINGHAM,IL,62401,Please call patient admission line,open,small_green,Dialysis Center,3647
-88.0159,41.8348,3521,"41.83476400,-88.01593400",-88.015934,41.834764,"USRC - OAKBROOK, LLC",1201 B BUTTERFIELD ROAD,DOWNERS GROVE,IL,60515,Please call patient admission line,open,small_green,Dialysis Center,3648
-85.5424,30.7675,3641,"30.76751000,-85.54241000",-85.54241,30.76751,DaVita Chipley Dialysis,877 3RD STREET STE 2,CHIPLEY,FL,32428,Please call patient admission line,open,small_green,Dialysis Center,3649
-80.2523,26.0832,3733,"26.08321500,-80.25226800",-80.252268,26.083215,DaVita Davie City Dialysis,7950 SW 30TH STREET,DAVIE,FL,33328,Please call patient admission line,open,small_green,Dialysis Center,3650
-81.3058,35.7294,3877,"35.72943400,-81.30580300",-81.305803,35.729434,"Bio-Medical Applications of North Carolina, Inc.",1899 TATE BLVD SE,HICKORY,NC,28602,Please call patient admission line,open,small_green,Dialysis Center,3651
-88.2215,41.5637,3485,"41.56372900,-88.22154500",-88.221545,41.563729,FMC - PLAINFIELD,2320 MICHAS DRIVE,PLAINFIELD,IL,60586,Please call patient admission line,open,small_green,Dialysis Center,3652
-85.8016,38.6869,3931,"38.68691200,-85.80158300",-85.801583,38.686912,FMC - SCOTT COUNTY DIALYSIS,130 N. WESTAVIA BLVD,SCOTTSBURG,IN,47170,Please call patient admission line,open,small_green,Dialysis Center,3653
-78.1076,35.9516,3734,"35.95162500,-78.10760900",-78.107609,35.951625,FRESENIUS MEDICAL CARE OF SPRING HOPE,102 DODD STREET,SPRING HOPE,NC,27882,Please call patient admission line,open,small_green,Dialysis Center,3654
-85.056,35.0842,3642,"35.08424400,-85.05602700",-85.056027,35.084244,Bio-Medical Applications of Tennessee,6085 ARBURY WAY,OOLTEWAH,TN,37363,Please call patient admission line,open,small_green,Dialysis Center,3655
-81.7341,26.1376,3735,"26.13761900,-81.73411700",-81.734117,26.137619,DaVita Naples Renal Center,6625 HILLWAY CIRCLE,NAPLES,FL,34112,Please call patient admission line,open,small_green,Dialysis Center,3656
-90.2586,39.7435,3389,"39.74352400,-90.25861200",-90.258612,39.743524,DaVita Jacksonville Dialysis,1515 W Walnut St,JACKSONVILLE,IL,62650,Please call patient admission line,open,small_green,Dialysis Center,3657
-78.8457,35.9183,3932,"35.91825200,-78.84567500",-78.845675,35.918252,"DaVita Total Renal Care, Inc.","4021 Stirrup Creek Drive, Suite 400",DURHAM,NC,27703,Please call patient admission line,open,small_green,Dialysis Center,3658
-88.0159,41.8348,3522,"41.83476400,-88.01593400",-88.015934,41.834764,"USRC ADVANCED HOME THERAPIES, LLC",1201-A  BUTTERFIELD ROAD,DOWNERS GROVE,IL,60515,Please call patient admission line,open,small_green,Dialysis Center,3659
-90.8147,39.6069,3486,"39.60693900,-90.81473700",-90.814737,39.606939,DaVita Pittsfield Dialysis,640 WEST WASHINGTON STREET,PITTSFIELD,IL,62363,Please call patient admission line,open,small_green,Dialysis Center,3660
-89.8476,35.0658,3643,"35.06580600,-89.84763100",-89.847631,35.065806,"Bio-medical Applications of Tennessee, Inc.","6460 Mt. Moriah Ext, Suite 101",Memphis,TN,38115,Please call patient admission line,open,small_green,Dialysis Center,3661
-85.0692,41.3703,3736,"41.37029600,-85.06917800",-85.069178,41.370296,DaVita Quad Counties Dialysis,528 N GRANDSTAFF DRIVE,AUBURN,IN,46706,Please call patient admission line,open,small_green,Dialysis Center,3662
-82.4935,27.9779,3933,"27.97787600,-82.49349000",-82.49349,27.977876,DaVita Greater Tampa at Home PD,4204 N. Mac Dill Ave,TAMPA,FL,33607,Please call patient admission line,open,small_green,Dialysis Center,3663
-89.6408,39.181,3390,"39.18104300,-89.64078200",-89.640782,39.181043,DaVita Litchfield Dialysis,915 ST FRANCIS WAY,LITCHFIELD,IL,62056,Please call patient admission line,open,small_green,Dialysis Center,3664
-85.3763,40.2176,3878,"40.21762700,-85.37628400",-85.376284,40.217627,DSI - NORTH GRANVILLE DIALYSIS CLINIC,3001 NORTH GRANVILLE AVE.,MUNCIE,IN,47303,Please call patient admission line,open,small_green,Dialysis Center,3665
-84.635,39.7663,3178,"39.76625600,-84.63500800",-84.635008,39.766256,DAVITA - EATON DIALYSIS CENTER,105 EAST WASHINGTON JACKSON ROAD,EATON,OH,45320,Please call patient admission line,open,small_green,Dialysis Center,3666
-88.0555,41.8615,3523,"41.86151700,-88.05550800",-88.055508,41.861517,DIALYZE DIRECT IL - GLEN ELLYN,800 ROOSEVELT RD STE C-16,GLEN ELLYN,IL,60137,Please call patient admission line,open,small_green,Dialysis Center,3667
-88.9718,39.8698,3391,"39.86975100,-88.97180000",-88.9718,39.869751,DAVITA - MACON COUNTY DIALYSIS,1090 W MCKINLEY,DECATUR,IL,62526,Please call patient admission line,open,small_green,Dialysis Center,3668
-81.3808,28.525,3644,"28.52495000,-81.38076700",-81.380767,28.52495,DaVita Orlando Home Training Dialysis,116 STURTEVANT ST STE 2,ORLANDO,FL,32806,Please call patient admission line,open,small_green,Dialysis Center,3669
-88.4685,41.6575,3487,"41.65747300,-88.46854100",-88.468541,41.657473,YORKVILLE DIALYSIS CENTER LLC,1400 N. BEECHER ROAD,YORKVILLE,IL,60560,Please call patient admission line,open,small_green,Dialysis Center,3670
-81.7476,41.3809,3179,"41.38086300,-81.74763000",-81.74763,41.380863,DAVITA - PARMA HEIGHTS DIALYSIS,9050 NORTH CHURCH DRIVE,PARMA HEIGHTS,OH,44130,Please call patient admission line,open,small_green,Dialysis Center,3671
-86.1401,30.7321,3879,"30.73211400,-86.14011300",-86.140113,30.732114,FMC - DEFUNIAK SPRINGS,43 SHOEMAKER DR,DEFUNIAK SPRINGS,FL,32433,Please call patient admission line,open,small_green,Dialysis Center,3672
-89.9292,38.5676,3524,"38.56764100,-89.92923000",-89.92923,38.567641,DAVITA - SHILOH DIALYSIS,1095 NORTH GREEN MOUNT RD,BELLEVILLE,IL,62221,Please call patient admission line,open,small_green,Dialysis Center,3673
-86.491,39.1661,3934,"39.16610100,-86.49095700",-86.490957,39.166101,DAVITA - HOOSIER HILLS DIALYSIS,143 S. KINGSTON DRIVE,BLOOMINGTON,IN,47408,Please call patient admission line,open,small_green,Dialysis Center,3674
-88.2651,39.4883,3392,"39.48833900,-88.26507600",-88.265076,39.488339,DaVita Mattoon Dialysis,6051 DEVELOPEMENT DRIVE,CHARLESTON,IL,61920,Please call patient admission line,open,small_green,Dialysis Center,3675
-86.6085,36.1769,3645,"36.17689900,-86.60847300",-86.608473,36.176899,Dialysis Clinic Inc,5653 FRIST BLVD STE 334,HERMITAGE,TN,37076,Please call patient admission line,open,small_green,Dialysis Center,3676
-87.8482,42.1527,3488,"42.15266000,-87.84815700",-87.848157,42.15266,FMC - DEERFIELD DIALYSIS CENTER,405 LAKE COOK RD. SUITE A13,DEERFIELD,IL,60015,Please call patient admission line,open,small_green,Dialysis Center,3677
-80.7307,35.2009,3935,"35.20094500,-80.73071500",-80.730715,35.200945,"Bio-Medical Applications of North Carolina, Inc.",6646 Regal Oaks Drive,CHARLOTTE,NC,28212,Please call patient admission line,open,small_green,Dialysis Center,3678
-77.4596,34.7485,3880,"34.74854500,-77.45961800",-77.459618,34.748545,DaVita New River Dialysis,111 YOPP ROAD,JACKSONVILLE,NC,28540,Please call patient admission line,open,small_green,Dialysis Center,3679
-89.3047,39.553,3393,"39.55295700,-89.30465800",-89.304658,39.552957,DaVita Taylorville Dialysis,901 W SPRESSER,TAYLORVILLE,IL,62568,Please call patient admission line,open,small_green,Dialysis Center,3680
